No;date;season;PM_Taiyuanjie;PM_US Post;PM_Xiaoheyan;DEWP;HUMI;PRES;TEMP;cbwd;Iws;precipitation;Iprec
10350;8/3/2014 5:00;1;133;86;98;-15;61.65;1025;-9;SE;4;0;0
10351;8/3/2014 6:00;1;94;73;76;-15;61.65;1025;-9;SE;6;0;0
10352;8/3/2014 7:00;1;74;59;62;-14;61.92;1025;-8;SE;7;0;0
10353;8/3/2014 8:00;1;62;55;72;-14;49.17;1024;-5;SE;9;0;0
10354;8/3/2014 9:00;1;66;62;64;-15;36.18;1024;-2;SW;2;0;0
10355;8/3/2014 10:00;1;71;61;60;-17;24.59;1024;1;SW;6;0;0
10356;8/3/2014 11:00;1;76;51;52;-16;24.89;1024;2;SW;10;0;0
10357;8/3/2014 12:00;1;77;54;55;-15;25.19;1023;3;SW;17;0;0
10358;8/3/2014 13:00;1;79;67;60;-11;34.88;1022;3;SW;25;0;0
10359;8/3/2014 14:00;1;85;70;72;-10;35.19;1021;4;SW;31;0;0
10360;8/3/2014 15:00;1;76;69;65;-10;37.77;1021;3;NW;4;0;0
10361;8/3/2014 16:00;1;62;45;61;-14;25.49;1021;4;NW;8;0;0
10362;8/3/2014 17:00;1;33;36;37;-18;21.03;1021;2;NW;13;0;0
10363;8/3/2014 18:00;1;37;44;38;-20;20.46;1022;0;NW;18;0;0
10364;8/3/2014 19:00;1;48;47;43;-19;23.99;1022;-1;NE;5;0;0
10365;8/3/2014 20:00;1;50;40;52;-19;23.99;1023;-1;NW;5;0;0
10366;8/3/2014 21:00;1;62;51;53;-19;27.81;1024;-3;NE;2;0;0
10367;8/3/2014 22:00;1;60;52;52;-19;29.97;1024;-4;NE;4;0;0
10368;8/3/2014 23:00;1;66;39;48;-19;34.88;1024;-6;NE;5;0;0
10369;9/3/2014 0:00;1;57;59;61;-17;44.65;1023;-7;SE;1;0;0
10370;9/3/2014 1:00;1;87;62;60;-16;48.56;1024;-7;cv;1;0;0
10371;9/3/2014 2:00;1;72;56;64;-15;52.77;1023;-7;SE;2;0;0
10372;9/3/2014 3:00;1;71;53;64;-14;61.92;1023;-8;cv;1;0;0
10373;9/3/2014 4:00;1;41;30;44;-17;41.35;1023;-6;NW;5;0;0
10374;9/3/2014 5:00;1;22;29;30;-20;32;1023;-6;NW;10;0;0
10375;9/3/2014 6:00;1;17;38;25;-19;40.7;1024;-8;NW;13;0;0
10376;9/3/2014 7:00;1;18;25;25;-19;37.67;1025;-7;NW;16;0;0
10377;9/3/2014 8:00;1;22;22;28;-20;32;1026;-6;NW;20;0;0
10378;9/3/2014 9:00;1;25;30;31;-20;29.65;1027;-5;NW;23;0;0
10379;9/3/2014 10:00;1;30;29;34;-19;29.97;1027;-4;NW;27;0;0
10380;9/3/2014 11:00;1;27;18;30;-20;23.69;1027;-2;NW;33;0;0
10381;9/3/2014 12:00;1;20;15;26;-21;20.17;1026;-1;NW;39;0;0
10382;9/3/2014 13:00;1;20;15;24;-20;20.46;1026;0;NW;45;0;0
10383;9/3/2014 14:00;1;17;17;21;-23;15.72;1026;0;NW;51;0;0
10384;9/3/2014 15:00;1;21;26;21;-23;14.62;1026;1;NW;56;0;0
10385;9/3/2014 16:00;1;20;24;21;-23;14.62;1026;1;NW;60;0;0
10386;9/3/2014 17:00;1;26;21;22;-24;14.38;1026;0;NW;63;0;0
10387;9/3/2014 18:00;1;26;31;24;-20;22.01;1026;-1;NW;67;0;0
10388;9/3/2014 19:00;1;48;38;25;-20;22.01;1027;-1;NW;69;0;0
10389;9/3/2014 20:00;1;49;43;30;-21;21.72;1027;-2;cv;1;0;0
10390;9/3/2014 21:00;1;51;44;36;-16;41.67;1027;-5;SE;1;0;0
10391;9/3/2014 22:00;1;84;89;66;-16;48.56;1027;-7;SE;2;0;0
10392;9/3/2014 23:00;1;84;101;66;-14;61.92;1027;-8;SE;4;0;0
10393;10/3/2014 0:00;1;95;80;97;-14;61.92;1027;-8;SE;6;0;0
10394;10/3/2014 1:00;1;111;80;120;-14;61.92;1027;-8;SE;8;0;0
10395;10/3/2014 2:00;1;97;76;104;-14;72.44;1027;-10;SW;1;0;0
10396;10/3/2014 3:00;1;84;70;91;-15;66.71;1027;-10;SE;2;0;0
10397;10/3/2014 4:00;1;91;79;69;-15;61.65;1027;-9;SE;4;0;0
10398;10/3/2014 5:00;1;102;99;66;-16;56.74;1027;-9;SE;6;0;0
10399;10/3/2014 6:00;1;124;121;81;-15;61.65;1027;-9;SE;8;0;0
10400;10/3/2014 7:00;1;112;152;122;-15;57.02;1027;-8;SE;10;0;0
10401;10/3/2014 8:00;1;112;131;122;-13;53.36;1027;-5;SE;13;0;0
10402;10/3/2014 9:00;1;111;99;118;-14;36.5;1027;-1;SE;16;0;0
10403;10/3/2014 10:00;1;106;93;93;-15;29.06;1027;1;SW;4;0;0
10404;10/3/2014 11:00;1;107;50;75;-18;19.59;1027;3;SW;7;0;0
10405;10/3/2014 12:00;1;56;53;46;-19;16.76;1026;4;SW;10;0;0
10406;10/3/2014 13:00;1;53;54;37;-19;16.76;1025;4;SW;14;0;0
10407;10/3/2014 14:00;1;50;58;41;-17;18.52;1024;5;SW;17;0;0
10408;10/3/2014 15:00;1;67;51;43;-16;18.79;1023;6;SW;21;0;0
10409;10/3/2014 16:00;1;53;55;45;-16;20.14;1022;5;SW;26;0;0
10410;10/3/2014 17:00;1;62;49;50;-15;23.48;1022;4;SW;29;0;0
10411;10/3/2014 18:00;1;62;58;50;-14;29.38;1022;2;SW;30;0;0
10412;10/3/2014 19:00;1;68;77;61;-13;34.25;1021;1;SE;2;0;0
10413;10/3/2014 20:00;1;88;94;88;-13;34.25;1021;1;SE;4;0;0
10414;10/3/2014 21:00;1;116;85;108;-10;46.84;1021;0;SE;6;0;0
10415;10/3/2014 22:00;1;55;43;80;-12;39.92;1021;0;SE;9;0;0
10416;10/3/2014 23:00;1;55;45;80;-14;31.56;1020;1;SE;12;0;0
10417;11/3/2014 0:00;1;54;46;61;-13;31.88;1019;2;SE;15;0;0
10418;11/3/2014 1:00;1;57;43;58;-14;29.38;1018;2;SE;18;0;0
10419;11/3/2014 2:00;1;57;42;57;-13;31.88;1016;2;SE;23;0;0
10420;11/3/2014 3:00;1;59;49;55;-12;32.19;1016;3;SE;27;0;0
10421;11/3/2014 4:00;1;67;63;61;-10;40.55;1015;2;SE;31;0;0
10422;11/3/2014 5:00;1;80;69;74;-8;47.44;1015;2;SE;34;0;0
10423;11/3/2014 6:00;1;80;66;74;-7;51.27;1015;2;SE;37;0;0
10424;11/3/2014 7:00;1;83;81;77;-5;55.63;1015;3;SW;2;0;0
10425;11/3/2014 8:00;1;105;80;88;-4;52.13;1015;5;SW;6;0;0
10426;11/3/2014 9:00;1;132;113;98;-3;52.41;1016;6;SW;10;0;0
10427;11/3/2014 10:00;1;179;138;123;-2;52.7;1016;7;SW;15;0;0
10428;11/3/2014 11:00;1;231;144;175;-1;52.98;1017;8;SW;25;0;0
10429;11/3/2014 12:00;1;218;151;178;0;56.99;1016;8;SW;33;0;0
10430;11/3/2014 13:00;1;212;106;183;-1;52.98;1016;8;SW;40;0;0
10431;11/3/2014 14:00;1;115;87;125;-4;48.63;1017;6;NW;5;0;0
10432;11/3/2014 15:00;1;88;80;87;-8;35.82;1017;6;NW;9;0;0
10433;11/3/2014 16:00;1;74;86;76;-8;38.39;1018;5;NW;13;0;0
10434;11/3/2014 17:00;1;77;79;73;-9;38.08;1019;4;NW;16;0;0
10435;11/3/2014 18:00;1;86;92;76;-7;47.74;1020;3;NW;17;0;0
10436;11/3/2014 19:00;1;93;120;81;-5;55.63;1021;3;NW;18;0;0
10437;11/3/2014 20:00;1;107;85;91;-2;80.34;1022;1;SW;3;0;0
10438;11/3/2014 21:00;1;114;80;90;-2;80.34;1022;1;SW;5;0;0
10439;11/3/2014 22:00;1;105;85;89;-1;86.47;1023;1;SW;8;0;0
10440;11/3/2014 23:00;1;101;42;92;-1;86.47;1023;1;SW;10;0;0
10441;12/3/2014 0:00;1;38;14;31;-2;80.34;1023;1;SW;11;0;0
10442;12/3/2014 1:00;1;16;16;22;-3;74.59;1024;1;cv;1;0;0
10443;12/3/2014 2:00;1;15;16;22;-4;69.21;1023;1;cv;2;0;0
10444;12/3/2014 3:00;1;13;21;21;-13;31.88;1023;2;NW;4;0;0
10445;12/3/2014 4:00;1;12;31;20;-14;31.56;1023;1;NW;8;0;0
10446;12/3/2014 5:00;1;14;30;20;-13;39.6;1024;-1;NW;12;0;0
10447;12/3/2014 6:00;1;15;32;23;-12;42.94;1024;-1;NW;16;0;0
10448;12/3/2014 7:00;1;20;29;25;-12;42.94;1024;-1;NW;19;0;0
10449;12/3/2014 8:00;1;22;24;27;-14;31.56;1024;1;NW;24;0;0
10450;12/3/2014 9:00;1;25;22;26;-14;29.38;1024;2;NW;30;0;0
10451;12/3/2014 10:00;1;22;17;25;-15;27.05;1024;2;NW;35;0;0
10452;12/3/2014 11:00;1;18;18;22;-14;25.49;1024;4;NW;40;0;0
10453;12/3/2014 12:00;1;20;14;22;-14;25.49;1023;4;NW;45;0;0
10454;12/3/2014 13:00;1;18;16;20;-15;21.89;1022;5;NW;49;0;0
10455;12/3/2014 14:00;1;17;10;19;-16;20.14;1022;5;NW;55;0;0
10456;12/3/2014 15:00;1;15;15;19;-16;20.14;1022;5;NW;61;0;0
10457;12/3/2014 16:00;1;16;27;20;-16;20.14;1022;5;NW;67;0;0
10458;12/3/2014 17:00;1;21;29;21;-16;21.6;1022;4;NW;71;0;0
10459;12/3/2014 18:00;1;27;33;24;-15;27.05;1022;2;NW;75;0;0
10460;12/3/2014 19:00;1;35;47;30;-15;29.06;1023;1;NE;3;0;0
10461;12/3/2014 20:00;1;59;50;43;-15;31.25;1023;0;NE;6;0;0
10462;12/3/2014 21:00;1;63;46;46;-13;42.63;1023;-2;NE;9;0;0
10463;12/3/2014 22:00;1;73;53;69;-13;45.91;1023;-3;NE;11;0;0
10464;12/3/2014 23:00;1;73;71;69;-12;49.78;1023;-3;NE;14;0;0
10465;13/3/2014 0:00;1;90;81;80;-12;49.78;1023;-3;NE;16;0;0
10466;13/3/2014 1:00;1;108;94;89;-12;57.86;1023;-5;NW;1;0;0
10467;13/3/2014 2:00;1;125;93;93;-11;67.65;1023;-6;NE;1;0;0
10468;13/3/2014 3:00;1;118;118;100;-11;67.65;1022;-6;NE;3;0;0
10469;13/3/2014 4:00;1;118;143;100;-11;67.65;1022;-6;NE;6;0;0
10470;13/3/2014 5:00;1;141;132;106;-11;73.05;1022;-7;NE;9;0;0
10471;13/3/2014 6:00;1;173;119;104;-10;79.1;1022;-7;NE;12;0;0
10472;13/3/2014 7:00;1;134;163;115;-9;73.45;1022;-5;NE;13;0;0
10473;13/3/2014 8:00;1;133;129;161;-7;68.56;1022;-2;NE;16;0;0
10474;13/3/2014 9:00;1;147;111;148;-8;54.8;1022;0;NE;20;0;0
10475;13/3/2014 10:00;1;100;83;89;-9;43.88;1021;2;NE;24;0;0
10476;13/3/2014 11:00;1;100;69;89;-11;34.88;1021;3;NW;4;0;0
10477;13/3/2014 12:00;1;86;73;82;-11;32.5;1020;4;NW;7;0;0
10478;13/3/2014 13:00;1;88;74;77;-12;27.97;1019;5;NW;10;0;0
10479;13/3/2014 14:00;1;85;74;82;-12;27.97;1019;5;NW;14;0;0
10480;13/3/2014 15:00;1;83;71;80;-12;27.97;1018;5;NW;19;0;0
10481;13/3/2014 16:00;1;86;99;82;-12;27.97;1018;5;NW;24;0;0
10482;13/3/2014 17:00;1;111;89;97;-12;30;1018;4;NW;28;0;0
10483;13/3/2014 18:00;1;102;102;92;-12;34.56;1019;2;NW;31;0;0
10484;13/3/2014 19:00;1;117;115;100;-12;37.13;1019;1;NW;34;0;0
10485;13/3/2014 20:00;1;120;125;112;-12;34.56;1019;2;NW;36;0;0
10486;13/3/2014 21:00;1;132;116;116;-10;46.84;1019;0;SE;2;0;0
10487;13/3/2014 22:00;1;144;136;145;-10;50.38;1019;-1;NE;2;0;0
10488;13/3/2014 23:00;1;151;159;201;-10;54.23;1019;-2;NE;3;0;0
10489;14/3/2014 0:00;1;157;151;177;-10;62.95;1019;-4;NE;4;0;0
10490;14/3/2014 1:00;1;163;159;148;-9;63.2;1019;-3;NE;6;0;0
10491;14/3/2014 2:00;1;191;199;160;-10;67.88;1019;-5;cv;0;0;0
10492;14/3/2014 3:00;1;223;208;179;-10;73.25;1019;-6;NE;1;0;0
10493;14/3/2014 4:00;1;223;200;186;-10;73.25;1019;-6;cv;0;0;0
10494;14/3/2014 5:00;1;264;241;205;-10;79.1;1019;-7;cv;1;0;0
10495;14/3/2014 6:00;1;320;239;223;-9;79.26;1020;-6;SE;2;0;0
10496;14/3/2014 7:00;1;295;220;224;-8;79.42;1020;-5;SE;4;0;0
10497;14/3/2014 8:00;1;288;281;306;-7;68.56;1020;-2;SE;6;0;0
10498;14/3/2014 9:00;1;316;190;304;-8;47.44;1020;2;SE;8;0;0
10499;14/3/2014 10:00;1;257;105;196;-10;35.19;1020;4;SW;2;0;0
10500;14/3/2014 11:00;1;116;71;98;-13;24.06;1020;6;SW;5;0;0
10501;14/3/2014 12:00;1;85;69;67;-14;22.18;1019;6;SW;7;0;0
10502;14/3/2014 13:00;1;74;62;69;-14;20.7;1018;7;cv;2;0;0
10503;14/3/2014 14:00;1;70;66;65;-14;19.34;1017;8;SW;2;0;0
10504;14/3/2014 15:00;1;75;69;61;-14;19.34;1016;8;SW;4;0;0
10505;14/3/2014 16:00;1;89;80;69;-14;19.34;1016;8;SW;7;0;0
10506;14/3/2014 17:00;1;114;94;80;-13;22.46;1016;7;SW;10;0;0
10507;14/3/2014 18:00;1;131;112;105;-13;25.79;1015;5;SW;12;0;0
10508;14/3/2014 19:00;1;134;117;113;-12;32.19;1015;3;SW;14;0;0
10509;14/3/2014 20:00;1;134;111;113;-11;37.45;1015;2;SW;16;0;0
10510;14/3/2014 21:00;1;135;117;121;-11;40.24;1014;1;SW;18;0;0
10511;14/3/2014 22:00;1;142;117;138;-10;43.57;1014;1;SW;20;0;0
10512;14/3/2014 23:00;1;153;124;138;-10;43.57;1013;1;SW;22;0;0
10513;15/3/2014 0:00;1;113;103;110;-9;50.68;1012;0;SE;2;0;0
10514;15/3/2014 1:00;1;79;72;72;-10;43.57;1011;1;SE;5;0;0
10515;15/3/2014 2:00;1;60;58;57;-11;34.88;1010;3;SE;9;0;0
10516;15/3/2014 3:00;1;53;61;54;-11;34.88;1009;3;SW;3;0;0
10517;15/3/2014 4:00;1;48;46;51;-12;30;1009;4;SW;7;0;0
10518;15/3/2014 5:00;1;52;50;49;-12;30;1009;4;SW;11;0;0
10519;15/3/2014 6:00;1;60;65;54;-11;34.88;1009;3;SW;14;0;0
10520;15/3/2014 7:00;1;72;73;61;-10;37.77;1010;3;SW;17;0;0
10521;15/3/2014 8:00;1;79;69;69;-8;33.43;1011;7;SW;23;0;0
10522;15/3/2014 9:00;1;72;70;69;-7;33.74;1011;8;SW;30;0;0
10523;15/3/2014 10:00;1;64;64;60;-8;25.53;1012;11;SW;35;0;0
10524;15/3/2014 11:00;1;49;47;51;-12;18.6;1012;11;SW;39;0;0
10525;15/3/2014 12:00;1;49;38;51;-13;15.03;1012;13;SW;43;0;0
10526;15/3/2014 13:00;1;36;31;34;-12;15.28;1011;14;NW;3;0;0
10527;15/3/2014 14:00;1;36;21;34;-12;15.28;1011;14;NW;7;0;0
10528;15/3/2014 15:00;1;22;17;26;-12;14.32;1011;15;SW;5;0;0
10529;15/3/2014 16:00;1;17;14;23;-12;15.28;1011;14;NW;3;0;0
10530;15/3/2014 17:00;1;14;23;20;-15;12.76;1012;13;NW;9;0;0
10531;15/3/2014 18:00;1;14;32;20;-14;15.81;1013;11;NE;5;0;0
10532;15/3/2014 19:00;1;29;41;36;-14;18.07;1014;9;NE;8;0;0
10533;15/3/2014 20:00;1;35;38;42;-13;22.46;1015;7;NE;10;0;0
10534;15/3/2014 21:00;1;54;36;32;-12;27.97;1016;5;NE;11;0;0
10535;15/3/2014 22:00;1;34;40;33;-11;34.88;1017;3;cv;1;0;0
10536;15/3/2014 23:00;1;42;41;40;-10;43.57;1017;1;SE;1;0;0
10537;16/3/2014 0:00;1;50;52;42;-9;50.68;1018;0;NE;2;0;0
10538;16/3/2014 1:00;1;67;48;109;-9;54.51;1019;-1;NE;3;0;0
10539;16/3/2014 2:00;1;67;67;109;-8;63.45;1019;-2;SE;1;0;0
10540;16/3/2014 3:00;1;110;93;84;-9;58.68;1019;-2;cv;1;0;0
10541;16/3/2014 4:00;1;81;90;64;-8;63.45;1019;-2;NE;6;0;0
10542;16/3/2014 5:00;1;81;137;64;-8;68.33;1019;-3;NE;11;0;0
10543;16/3/2014 6:00;1;91;124;86;-9;68.11;1020;-4;NE;14;0;0
10544;16/3/2014 7:00;1;124;122;83;-7;63.69;1021;-1;NE;17;0;0
10545;16/3/2014 8:00;1;126;99;107;-8;44.19;1022;3;NE;20;0;0
10546;16/3/2014 9:00;1;108;105;114;-10;26.69;1021;8;SE;4;0;0
10547;16/3/2014 10:00;1;97;63;91;-13;17.15;1021;11;SE;8;0;0
10548;16/3/2014 11:00;1;57;20;47;-14;15.81;1020;11;SE;11;0;0
10549;16/3/2014 12:00;1;27;14;26;-14;14.79;1019;12;SE;14;0;0
10550;16/3/2014 13:00;1;24;19;25;-14;13.86;1019;13;SE;15;0;0
10551;16/3/2014 14:00;1;23;23;27;-13;14.09;1018;14;SE;17;0;0
10552;16/3/2014 15:00;1;27;20;28;-13;14.09;1017;14;SE;19;0;0
10553;16/3/2014 16:00;1;28;27;28;-13;13.21;1017;15;SE;20;0;0
10554;16/3/2014 17:00;1;29;57;31;-13;14.09;1016;14;SE;21;0;0
10555;16/3/2014 18:00;1;42;67;40;-10;21.82;1016;11;NE;2;0;0
10556;16/3/2014 19:00;1;63;84;73;-10;23.32;1016;10;NE;3;0;0
10557;16/3/2014 20:00;1;97;113;128;-9;25.24;1016;10;SE;2;0;0
10558;16/3/2014 21:00;1;160;68;151;-8;29.18;1015;9;SE;4;0;0
10559;16/3/2014 22:00;1;87;50;123;-9;30.92;1015;7;SE;6;0;0
10560;16/3/2014 23:00;1;61;38;69;-10;24.94;1014;9;SE;9;0;0
10561;17/3/2014 0:00;1;48;37;47;-9;26.99;1012;9;SE;12;0;0
10562;17/3/2014 1:00;1;43;46;46;-9;28.88;1012;8;SE;14;0;0
10563;17/3/2014 2:00;1;46;58;63;-9;28.88;1010;8;SE;16;0;0
10564;17/3/2014 3:00;1;53;43;76;-7;29.48;1009;10;SW;3;0;0
10565;17/3/2014 4:00;1;52;47;71;-6;31.84;1009;10;SE;3;0;0
10566;17/3/2014 5:00;1;59;63;58;-4;39.63;1008;9;SE;6;0;0
10567;17/3/2014 6:00;1;69;72;63;-1;49.51;1008;9;SE;10;0;0
10568;17/3/2014 7:00;1;92;90;84;0;49.8;1008;10;SE;13;0;0
10569;17/3/2014 8:00;1;133;96;102;1;53.53;1008;10;SW;4;0;0
10570;17/3/2014 9:00;1;166;103;119;2;53.81;1008;11;SW;9;0;0
10571;17/3/2014 10:00;1;167;104;123;2;50.36;1007;12;SW;14;0;0
10572;17/3/2014 11:00;1;188;117;140;2;50.36;1007;12;SW;20;0;0
10573;17/3/2014 12:00;1;182;124;142;3;57.77;1007;11;SW;24;0;0
10574;17/3/2014 13:00;1;199;141;135;3;54.08;1007;12;SW;29;0;0
10575;17/3/2014 14:00;1;201;142;151;3;50.65;1007;13;SW;35;0;0
10576;17/3/2014 15:00;1;203;147;159;3;50.65;1008;13;SW;39;0;0
10577;17/3/2014 16:00;1;208;164;165;3;50.65;1008;13;SW;43;0;0
10578;17/3/2014 17:00;1;168;130;160;3;54.08;1009;12;SW;46;0;0
10579;17/3/2014 18:00;1;89;103;84;-7;27.58;1010;11;NW;5;0;0
10580;17/3/2014 19:00;1;78;88;65;-9;25.24;1012;10;NW;9;0;0
10581;17/3/2014 20:00;1;85;84;74;-9;26.99;1013;9;NW;13;0;0
10582;17/3/2014 21:00;1;80;72;75;-7;36.13;1014;7;NW;22;0;0
10583;17/3/2014 22:00;1;71;64;75;-6;44.8;1015;5;NW;27;0;0
10584;17/3/2014 23:00;1;61;45;61;-4;55.91;1017;4;NW;33;0;0
10585;18/3/2014 0:00;1;53;33;59;-2;69.64;1018;3;NW;38;0;0
10586;18/3/2014 1:00;1;44;33;49;-3;64.66;1019;3;NW;45;0;0
10587;18/3/2014 2:00;1;39;27;42;-4;64.42;1019;2;NW;49;0;0
10588;18/3/2014 3:00;1;38;38;42;-4;69.21;1020;1;NW;53;0;0
10589;18/3/2014 4:00;1;42;52;42;-4;74.41;1020;0;NE;3;0;0
10590;18/3/2014 5:00;1;47;63;52;-4;80.04;1021;-1;NW;2;0;0
10591;18/3/2014 6:00;1;58;64;54;-4;80.04;1022;-1;NW;5;0;0
10592;18/3/2014 7:00;1;60;69;55;-4;69.21;1023;1;NW;8;0;0
10593;18/3/2014 8:00;1;72;72;67;-5;59.74;1023;2;NE;6;0;0
10594;18/3/2014 9:00;1;89;77;79;-6;48.04;1024;4;NE;12;0;0
10595;18/3/2014 10:00;1;86;65;73;-7;41.48;1024;5;NE;16;0;0
10596;18/3/2014 11:00;1;79;57;68;-8;31.23;1024;8;NW;5;0;0
10597;18/3/2014 12:00;1;66;44;59;-9;26.99;1023;9;NW;12;0;0
10598;18/3/2014 13:00;1;46;37;38;-11;21.54;1022;10;NE;6;0;0
10599;18/3/2014 14:00;1;40;32;34;-13;17.15;1021;11;NW;7;0;0
10600;18/3/2014 15:00;1;38;37;35;-13;17.15;1021;11;NW;13;0;0
10601;18/3/2014 16:00;1;39;43;38;-13;18.33;1021;10;NW;19;0;0
10602;18/3/2014 17:00;1;33;39;36;-13;19.61;1021;9;NW;24;0;0
10603;18/3/2014 18:00;1;41;47;39;-13;20.98;1021;8;NW;29;0;0
10604;18/3/2014 19:00;1;43;59;46;-12;24.36;1022;7;NW;33;0;0
10605;18/3/2014 20:00;1;73;46;42;-12;26.09;1022;6;NE;5;0;0
10606;18/3/2014 21:00;1;64;41;41;-12;27.97;1022;5;NE;9;0;0
10607;18/3/2014 22:00;1;56;47;42;-10;40.55;1022;2;NE;12;0;0
10608;18/3/2014 23:00;1;54;42;42;-9;47.14;1022;1;NE;15;0;0
10609;19/3/2014 0:00;1;46;37;50;-9;47.14;1021;1;NE;19;0;0
10610;19/3/2014 1:00;1;35;44;47;-8;54.8;1021;0;NE;23;0;0
10611;19/3/2014 2:00;1;33;61;39;-8;58.95;1021;-1;NE;27;0;0
10612;19/3/2014 3:00;1;35;65;47;-8;58.95;1020;-1;NE;31;0;0
10613;19/3/2014 4:00;1;0;47;0;-7;63.69;1020;-1;NE;34;0;0
10614;19/3/2014 5:00;1;57;56;45;-8;54.8;1020;0;NE;38;0;0
10615;19/3/2014 6:00;1;0;77;0;-7;63.69;1021;-1;NE;40;0;0
10616;19/3/2014 7:00;1;90;81;57;-7;55.08;1020;1;NE;44;0;0
10617;19/3/2014 8:00;1;0;92;0;-8;41.17;1021;4;NE;47;0;0
10618;19/3/2014 9:00;1;124;93;141;-9;33.12;1020;6;NE;50;0;0
10619;19/3/2014 10:00;1;267;90;132;-9;28.88;1020;8;NE;54;0;0
10620;19/3/2014 11:00;1;0;69;0;-12;21.26;1019;9;NE;59;0;0
10621;19/3/2014 12:00;1;71;40;78;-11;21.54;1019;10;NE;62;0;0
10622;19/3/2014 13:00;1;44;23;44;-11;20.15;1018;11;NW;5;0;0
10623;19/3/2014 14:00;1;33;25;35;-11;20.15;1017;11;NW;9;0;0
10624;19/3/2014 15:00;1;0;29;0;-11;20.15;1017;11;NW;13;0;0
10625;19/3/2014 16:00;1;33;34;33;-11;20.15;1017;11;NW;16;0;0
10626;19/3/2014 17:00;1;33;61;33;-11;21.54;1017;10;NE;3;0;0
10627;19/3/2014 18:00;1;39;28;36;-10;23.32;1017;10;SW;2;0;0
10628;19/3/2014 19:00;1;35;26;30;-10;24.94;1018;9;NW;3;0;0
10629;19/3/2014 20:00;1;22;23;25;-11;23.04;1018;9;NW;7;0;0
10630;19/3/2014 21:00;1;29;27;26;-12;22.75;1019;8;NW;13;0;0
10631;19/3/2014 22:00;1;27;27;28;-11;30.31;1019;5;NW;17;0;0
10632;19/3/2014 23:00;1;26;27;29;-9;35.51;1019;5;NW;25;0;0
10633;20/3/2014 0:00;1;29;21;31;-8;41.17;1020;4;NW;31;0;0
10634;20/3/2014 1:00;1;18;17;24;-9;40.86;1020;3;NW;37;0;0
10635;20/3/2014 2:00;1;17;10;21;-7;51.27;1021;2;NW;43;0;0
10636;20/3/2014 3:00;1;19;20;23;-7;51.27;1021;2;NW;48;0;0
10637;20/3/2014 4:00;1;22;20;21;-6;55.36;1021;2;NW;54;0;0
10638;20/3/2014 5:00;1;22;26;22;-6;55.36;1021;2;NW;58;0;0
10639;20/3/2014 6:00;1;27;37;26;-5;64.18;1021;1;NW;62;0;0
10640;20/3/2014 7:00;1;33;32;30;-5;59.74;1021;2;NW;67;0;0
10641;20/3/2014 8:00;1;46;28;35;-4;64.42;1022;2;NW;72;0;0
10642;20/3/2014 9:00;1;46;31;39;-4;60;1022;3;NW;78;0;0
10643;20/3/2014 10:00;1;45;27;36;-4;55.91;1022;4;NW;86;0;0
10644;20/3/2014 11:00;1;35;24;29;-4;52.13;1022;5;NW;93;0;0
10645;20/3/2014 12:00;1;27;7;25;-7;38.7;1022;6;NW;101;0;0
10646;20/3/2014 13:00;1;19;13;19;-9;28.88;1022;8;NW;109;0;0
10647;20/3/2014 14:00;1;12;11;17;-11;26.39;1021;7;NW;117;0;0
10648;20/3/2014 15:00;1;12;19;15;-11;24.65;1021;8;NW;124;0;0
10649;20/3/2014 16:00;1;12;22;15;-11;26.39;1022;7;NW;131;0;0
10650;20/3/2014 17:00;1;13;27;16;-11;26.39;1022;7;NW;136;0;0
10651;20/3/2014 18:00;1;21;34;20;-11;30.31;1022;5;NE;3;0;0
10652;20/3/2014 19:00;1;33;40;27;-10;35.19;1022;4;NE;5;0;0
10653;20/3/2014 20:00;1;38;54;38;-10;43.57;1022;1;cv;1;0;0
10654;20/3/2014 21:00;1;78;42;40;-8;58.95;1022;-1;SW;1;0;0
10655;20/3/2014 22:00;1;54;54;45;-8;58.95;1022;-1;SE;1;0;0
10656;20/3/2014 23:00;1;81;60;47;-8;63.45;1022;-2;SE;3;0;0
10657;21/3/2014 0:00;1;121;98;71;-7;73.84;1022;-3;SE;5;0;0
10658;21/3/2014 1:00;1;0;111;124;-7;73.84;1022;-3;SE;7;0;0
10659;21/3/2014 2:00;1;99;110;133;-7;73.84;1021;-3;SE;9;0;0
10660;21/3/2014 3:00;1;100;99;108;-8;73.65;1021;-4;SE;11;0;0
10661;21/3/2014 4:00;1;162;95;94;-8;73.65;1021;-4;SE;13;0;0
10662;21/3/2014 5:00;1;149;111;91;-8;68.33;1021;-3;SE;15;0;0
10663;21/3/2014 6:00;1;136;155;88;-8;79.42;1021;-5;SE;16;0;0
10664;21/3/2014 7:00;1;161;148;103;-6;68.78;1021;-1;SE;18;0;0
10665;21/3/2014 8:00;1;154;156;127;-6;55.36;1022;2;SE;20;0;0
10666;21/3/2014 9:00;1;172;0;134;-8;35.82;1022;6;SE;22;0;0
10667;21/3/2014 10:00;1;127;97;116;-8;31.23;1022;8;SW;2;0;0
10668;21/3/2014 11:00;1;82;69;77;-10;24.94;1021;9;SW;4;0;0
10669;21/3/2014 12:00;1;62;38;46;-12;19.88;1020;10;SW;6;0;0
10670;21/3/2014 13:00;1;47;36;37;-11;20.15;1019;11;SW;9;0;0
10671;21/3/2014 14:00;1;38;30;33;-13;16.05;1019;12;cv;2;0;0
